Fonte; Local; Sexo; Faixa etária; Raça; Carteira assinada; Posição na ocupação; Pessoas em idade ativa; Pessoas ocupadas; Força de trabalho; Taxa de desemprego; Nível da ocupação; Participação; Renda habitual; Escolaridade; Horas trabalhadas 
PNADC_012023 ; Ceará ; Homem ;  ; Branca ; Sim ;  ; 139029.12178455 ; 139029.12178455 ; 139029.12178455 ; 0 ; 100 ; 100 ; 2519.51271657201 ; 12.0545390403058 ; 42.0308961615518 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Branca ; Não ; Trabalhador doméstico ; 2129.40116092 ; 2129.40116092 ; 2129.40116092 ; 0 ; 100 ; 100 ; 602.493611622998 ; 5.00554211653801 ; 26.319197679514 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Branca ; Não ;  ; 135531.36667085 ; 135531.36667085 ; 135531.36667085 ; 0 ; 100 ; 100 ; 1823.33207073019 ; 11.1709554965901 ; 34.8098536765638 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Branca ;  ; Trabalhador doméstico ; 2470.66847538 ; 2470.66847538 ; 2470.66847538 ; 0 ; 100 ; 100 ; 703.933804292412 ; 5.83354173037451 ; 28.7614030929628 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Branca ;  ;  ; 910253.36407017 ; 511809.96125186 ; 561706.47689624 ; 8.88302301944028 ; 56.2271979928003 ; 61.7088053797007 ; 2608.28939639679 ; 10.6517108217427 ; 39.3161482850483 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Indígena ; Sim ; Trabalhador doméstico ; 188.35130235 ; 188.35130235 ; 188.35130235 ; 0 ; 100 ; 100 ; 1336.88883655501 ; NaN ; 60 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Indígena ; Sim ;  ; 5820.34051934 ; 5820.34051934 ; 5820.34051934 ; 0 ; 100 ; 100 ; 1968.72667896307 ; 12.0118738063468 ; 43.8762163790579 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Indígena ; Não ; Trabalhador doméstico ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; 
PNADC_012023 ; Ceará ; Homem ;  ; Indígena ; Não ;  ; 4634.13124976 ; 4634.13124976 ; 4634.13124976 ; 0 ; 100 ; 100 ; 1005.48716495387 ; 10.7282444137776 ; 30.573718141539 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Indígena ;  ; Trabalhador doméstico ; 188.35130235 ; 188.35130235 ; 188.35130235 ; 0 ; 100 ; 100 ; 1336.88883655501 ; NaN ; 60 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Indígena ;  ;  ; 28257.20423097 ; 17549.81963376 ; 19790.60417108 ; 11.3224665500332 ; 62.1074168920269 ; 70.037375280706 ; 1537.64183518065 ; 10.1442015947692 ; 34.504337690827 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Parda ; Sim ; Trabalhador doméstico ; 3922.1034874 ; 3922.1034874 ; 3922.1034874 ; 0 ; 100 ; 100 ; 1371.97906549874 ; 6.68467136013541 ; 41.1774880974753 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Parda ; Sim ;  ; 388218.65982164 ; 388218.65982164 ; 388218.65982164 ; 0 ; 100 ; 100 ; 1893.03519057234 ; 11.108009975775 ; 42.9239302158051 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Parda ; Não ; Trabalhador doméstico ; 11066.19936923 ; 11066.19936923 ; 11066.19936923 ; 0 ; 100 ; 100 ; 889.948979824997 ; 8.76074758038727 ; 37.9320304024956 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Parda ; Não ;  ; 384180.45591414 ; 384180.45591414 ; 384180.45591414 ; 0 ; 100 ; 100 ; 1156.47341752484 ; 9.53373586676747 ; 34.7246982927261 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Parda ;  ; Trabalhador doméstico ; 14988.30285663 ; 14988.30285663 ; 14988.30285663 ; 0 ; 100 ; 100 ; 1016.94328223288 ; 8.19259091087397 ; 38.781294062661 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Parda ;  ;  ; 2371336.53105046 ; 1330812.72745554 ; 1475193.07341437 ; 9.78721691152319 ; 56.1207871607331 ; 62.2093513129866 ; 1719.57173881807 ; 9.58975512464528 ; 38.3803003907937 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Preta ; Sim ; Trabalhador doméstico ; 2759.05956452 ; 2759.05956452 ; 2759.05956452 ; 0 ; 100 ; 100 ; 1354.03591612181 ; 9.48594417584013 ; 49.6588652941011 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Preta ; Sim ;  ; 63970.02184989 ; 63970.02184989 ; 63970.02184989 ; 0 ; 100 ; 100 ; 1868.20062196545 ; 11.3568649206565 ; 42.1466865520621 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Preta ; Não ; Trabalhador doméstico ; 678.17492762 ; 678.17492762 ; 678.17492762 ; 0 ; 100 ; 100 ; 579.137376087835 ; 4.58097968225209 ; 29.4858780935125 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Preta ; Não ;  ; 47434.03759254 ; 47434.03759254 ; 47434.03759254 ; 0 ; 100 ; 100 ; 2192.81119996677 ; 9.55753173189907 ; 37.1940413710149 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Preta ;  ; Trabalhador doméstico ; 3437.23449214 ; 3437.23449214 ; 3437.23449214 ; 0 ; 100 ; 100 ; 1201.14650386259 ; 8.06392342010071 ; 45.6786846675182 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Preta ;  ;  ; 287246.20621412 ; 175796.22813451 ; 188487.54441948 ; 6.73323869970177 ; 61.2005395829205 ; 65.6188107420911 ; 1903.5132650813 ; 9.70791959514185 ; 39.0771069089688 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Negra ; Sim ; Trabalhador doméstico ; 6681.16305192 ; 6681.16305192 ; 6681.16305192 ; 0 ; 100 ; 100 ; 1364.56924515439 ; 7.5180804394556 ; 44.6799658386715 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Negra ; Sim ;  ; 452188.68167153 ; 452188.68167153 ; 452188.68167153 ; 0 ; 100 ; 100 ; 1889.52190516559 ; 11.1427265312103 ; 42.8139754642431 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Negra ; Não ; Trabalhador doméstico ; 11744.37429685 ; 11744.37429685 ; 11744.37429685 ; 0 ; 100 ; 100 ; 871.845205382377 ; 8.50509267932011 ; 37.444310189734 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Negra ; Não ;  ; 431614.49350668 ; 431614.49350668 ; 431614.49350668 ; 0 ; 100 ; 100 ; 1270.01209113107 ; 9.53624838470375 ; 34.9960768357699 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Negra ;  ; Trabalhador doméstico ; 18425.53734877 ; 18425.53734877 ; 18425.53734877 ; 0 ; 100 ; 100 ; 1051.49575274313 ; 8.17453647884174 ; 40.0679837501322 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Negra ;  ;  ; 2658582.73726458 ; 1506608.95559005 ; 1663680.61783385 ; 9.44121489185291 ; 56.6696283125724 ; 62.5777258881028 ; 1741.23026947845 ; 9.60230691277046 ; 38.4616061318622 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Não Negra ; Sim ; Trabalhador doméstico ; 529.61861681 ; 529.61861681 ; 529.61861681 ; 0 ; 100 ; 100 ; 1336.88883655501 ; 11 ; 49.6901716479523 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Não Negra ; Sim ;  ; 147666.7081893 ; 147666.7081893 ; 147666.7081893 ; 0 ; 100 ; 100 ; 2527.66900252634 ; 12.0724365374402 ; 42.121380380552 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Não Negra ; Não ; Trabalhador doméstico ; 2129.40116092 ; 2129.40116092 ; 2129.40116092 ; 0 ; 100 ; 100 ; 602.493611622998 ; 5.00554211653801 ; 26.319197679514 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Não Negra ; Não ;  ; 143280.71325141 ; 143280.71325141 ; 143280.71325141 ; 0 ; 100 ; 100 ; 1766.66673213847 ; 11.1120936315507 ; 34.3485400474559 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Não Negra ;  ; Trabalhador doméstico ; 2659.01977773 ; 2659.01977773 ; 2659.01977773 ; 0 ; 100 ; 100 ; 748.769087449811 ; 5.83354173037451 ; 30.9741848331762 ; 
PNADC_012023 ; Ceará ; Homem ;  ; Não Negra ;  ;  ; 954070.33287789 ; 538679.20526207 ; 591376.40148193 ; 8.91093998472142 ; 56.4611629456269 ; 61.9845708542349 ; 2631.46314915207 ; 10.6251998598019 ; 39.0919591400256 ; 
PNADC_012023 ; Ceará ; Homem ;  ;  ; Sim ; Trabalhador doméstico ; 7210.78166873 ; 7210.78166873 ; 7210.78166873 ; 0 ; 100 ; 100 ; 1362.53617018573 ; 7.71865121661117 ; 45.0479562164903 ; 
PNADC_012023 ; Ceará ; Homem ;  ;  ; Sim ;  ; 599855.38986083 ; 599855.38986083 ; 599855.38986083 ; 0 ; 100 ; 100 ; 2046.61490257899 ; 11.3741172265135 ; 42.6434789781809 ; 
PNADC_012023 ; Ceará ; Homem ;  ;  ; Não ; Trabalhador doméstico ; 13873.77545777 ; 13873.77545777 ; 13873.77545777 ; 0 ; 100 ; 100 ; 830.200172716554 ; 7.94127983411339 ; 35.7367845369845 ; 
PNADC_012023 ; Ceará ; Homem ;  ;  ; Não ;  ; 574895.20675809 ; 574895.20675809 ; 574895.20675809 ; 0 ; 100 ; 100 ; 1393.7988014784 ; 9.93770590092857 ; 34.8346917141069 ; 
PNADC_012023 ; Ceará ; Homem ;  ;  ;  ; Trabalhador doméstico ; 21084.5571265 ; 21084.5571265 ; 21084.5571265 ; 0 ; 100 ; 100 ; 1013.13402610609 ; 7.872374742403 ; 38.9211448087302 ; 
PNADC_012023 ; Ceará ; Homem ;  ;  ;  ;  ; 3612653.07014247 ; 2045288.16085212 ; 2255057.01931578 ; 9.30215319022432 ; 56.6145744177827 ; 62.4210787898006 ; 1977.18180479601 ; 9.87926549147407 ; 38.6276257979275 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Amarela ; Sim ; Trabalhador doméstico ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Amarela ; Sim ;  ; 2730.45156634 ; 2730.45156634 ; 2730.45156634 ; 0 ; 100 ; 100 ; 1923.99891319817 ; 12.7318650737484 ; 39.5930307640031 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Amarela ; Não ; Trabalhador doméstico ; 737.63135325 ; 737.63135325 ; 737.63135325 ; 0 ; 100 ; 100 ; 492.766352647073 ; 9.11775866959462 ; 47.4916098148652 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Amarela ; Não ;  ; 2197.55111124 ; 2197.55111124 ; 2197.55111124 ; 0 ; 100 ; 100 ; 542.10724595361 ; 12.142541636214 ; 27.3247948865031 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Amarela ;  ; Trabalhador doméstico ; 737.63135325 ; 737.63135325 ; 737.63135325 ; 0 ; 100 ; 100 ; 492.766352647073 ; 9.11775866959462 ; 47.4916098148652 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Amarela ;  ;  ; 19369.63706498 ; 6342.87972933 ; 7338.10686761 ; 13.5624508641715 ; 32.7465078878418 ; 37.8845862882851 ; 1209.1363360461 ; 9.44841793690762 ; 32.3057241513367 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Branca ; Sim ; Trabalhador doméstico ; 3414.62535269 ; 3414.62535269 ; 3414.62535269 ; 0 ; 100 ; 100 ; 1453.2249928046 ; 9.04876633458157 ; 40.9595666730814 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Branca ; Sim ;  ; 115744.21250139 ; 115744.21250139 ; 115744.21250139 ; 0 ; 100 ; 100 ; 1917.39820026236 ; 12.8874827926815 ; 41.2822860376441 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Branca ; Não ; Trabalhador doméstico ; 29883.65069752 ; 29883.65069752 ; 29883.65069752 ; 0 ; 100 ; 100 ; 616.428330175243 ; 9.46392777012186 ; 26.8330757451658 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Branca ; Não ;  ; 130958.30941116 ; 130958.30941116 ; 130958.30941116 ; 0 ; 100 ; 100 ; 1866.5465794588 ; 12.6176236007284 ; 33.2903068043438 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Branca ;  ; Trabalhador doméstico ; 33298.27605021 ; 33298.27605021 ; 33298.27605021 ; 0 ; 100 ; 100 ; 702.238991812861 ; 9.41926192894991 ; 28.2816995115815 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Branca ;  ;  ; 1070916.41450075 ; 443134.29407471 ; 474673.36910043 ; 6.64437423264145 ; 41.378980476389 ; 44.3240352536493 ; 2277.16716989725 ; 10.9225413537986 ; 35.8478330024429 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Indígena ; Sim ; Trabalhador doméstico ; 521.94600154 ; 521.94600154 ; 521.94600154 ; 0 ; 100 ; 100 ; 1244.4771658254 ; 12 ; 50 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Indígena ; Sim ;  ; 3203.98603482 ; 3203.98603482 ; 3203.98603482 ; 0 ; 100 ; 100 ; 2778.29808959127 ; 13.1215363084883 ; 44.491743228303 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Indígena ; Não ; Trabalhador doméstico ; 1996.1706733 ; 1996.1706733 ; 1996.1706733 ; 0 ; 100 ; 100 ; 784.650406492952 ; 10.6709713884372 ; 37.3132095273679 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Indígena ; Não ;  ; 5240.99162236 ; 5240.99162236 ; 5240.99162236 ; 0 ; 100 ; 100 ; 755.791416269442 ; 10.879837562659 ; 35.1450337541634 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Indígena ;  ; Trabalhador doméstico ; 2518.11667484 ; 2518.11667484 ; 2518.11667484 ; 0 ; 100 ; 100 ; 879.961613011974 ; 10.9687186113672 ; 39.9428809900641 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Indígena ;  ;  ; 32542.89525007 ; 13910.69937221 ; 13910.69937221 ; 0 ; 42.7457337932466 ; 42.7457337932466 ; 1454.17278956344 ; 9.31798944715463 ; 37.2436632573536 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Parda ; Sim ; Trabalhador doméstico ; 13767.81898875 ; 13767.81898875 ; 13767.81898875 ; 0 ; 100 ; 100 ; 1463.56066840712 ; 8.94681247780964 ; 40.9171777331543 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Parda ; Sim ;  ; 250877.03019825 ; 250877.03019825 ; 250877.03019825 ; 0 ; 100 ; 100 ; 1755.7242885957 ; 12.5342600027677 ; 41.5274454221811 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Parda ; Não ; Trabalhador doméstico ; 121810.26968922 ; 121810.26968922 ; 121810.26968922 ; 0 ; 100 ; 100 ; 581.477468874693 ; 8.88888021591334 ; 27.272984205585 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Parda ; Não ;  ; 307399.70135613 ; 307399.70135613 ; 307399.70135613 ; 0 ; 100 ; 100 ; 1138.1360453981 ; 10.7656059287542 ; 31.2630909442769 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Parda ;  ; Trabalhador doméstico ; 135578.08867797 ; 135578.08867797 ; 135578.08867797 ; 0 ; 100 ; 100 ; 671.052133502291 ; 8.89493530112812 ; 28.6585383800596 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Parda ;  ;  ; 2585587.41827264 ; 922530.78994941 ; 1039247.85572512 ; 11.2309171611687 ; 35.6797369692388 ; 40.193878125359 ; 1513.73958520703 ; 9.99804062220531 ; 34.6295651646399 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Preta ; Sim ; Trabalhador doméstico ; 926.26599469 ; 926.26599469 ; 926.26599469 ; 0 ; 100 ; 100 ; 1355.37117070093 ; 8.79957470429201 ; 41.99893676073 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Preta ; Sim ;  ; 23265.92368371 ; 23265.92368371 ; 23265.92368371 ; 0 ; 100 ; 100 ; 1633.50089999703 ; 12.321244396292 ; 42.4001671924317 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Preta ; Não ; Trabalhador doméstico ; 18517.55846874 ; 18517.55846874 ; 18517.55846874 ; 0 ; 100 ; 100 ; 674.025240077235 ; 8.62953033238536 ; 29.0009760707898 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Preta ; Não ;  ; 34462.80579693 ; 34462.80579693 ; 34462.80579693 ; 0 ; 100 ; 100 ; 863.209367409014 ; 10.4443583249811 ; 31.2060109574332 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Preta ;  ; Trabalhador doméstico ; 19443.82446343 ; 19443.82446343 ; 19443.82446343 ; 0 ; 100 ; 100 ; 706.483235537137 ; 8.6381077134832 ; 29.6201736473804 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Preta ;  ;  ; 242905.60219099 ; 92408.794056 ; 104815.74856588 ; 11.8369182872189 ; 38.0430888470582 ; 43.1508156339129 ; 1185.40482863727 ; 9.69287017590995 ; 34.1782813380355 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Negra ; Sim ; Trabalhador doméstico ; 14694.08498344 ; 14694.08498344 ; 14694.08498344 ; 0 ; 100 ; 100 ; 1456.74076415172 ; 8.93732313849407 ; 40.9853682059072 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Negra ; Sim ;  ; 274142.95388196 ; 274142.95388196 ; 274142.95388196 ; 0 ; 100 ; 100 ; 1745.3514521203 ; 12.5160569477734 ; 41.6015114443649 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Negra ; Não ; Trabalhador doméstico ; 140327.82815796 ; 140327.82815796 ; 140327.82815796 ; 0 ; 100 ; 100 ; 593.690005667221 ; 8.85478482056814 ; 27.5010087593565 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Negra ; Não ;  ; 341862.50715306 ; 341862.50715306 ; 341862.50715306 ; 0 ; 100 ; 100 ; 1110.42097131514 ; 10.7333911415162 ; 31.2573367698345 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Negra ;  ; Trabalhador doméstico ; 155021.9131414 ; 155021.9131414 ; 155021.9131414 ; 0 ; 100 ; 100 ; 675.496125416409 ; 8.86285418189154 ; 28.7791527303584 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Negra ;  ;  ; 2828493.02046363 ; 1014939.58400541 ; 1144063.604291 ; 11.2864372051771 ; 35.8826971345698 ; 40.4478142959487 ; 1483.53446721024 ; 9.97223662600901 ; 34.5884764192105 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Não Negra ; Sim ; Trabalhador doméstico ; 3936.57135423 ; 3936.57135423 ; 3936.57135423 ; 0 ; 100 ; 100 ; 1425.5473302354 ; 9.44006741175376 ; 42.1582285548491 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Não Negra ; Sim ;  ; 121678.65010255 ; 121678.65010255 ; 121678.65010255 ; 0 ; 100 ; 100 ; 1940.21513772363 ; 12.8908375594345 ; 41.3288893349817 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Não Negra ; Não ; Trabalhador doméstico ; 32617.45272407 ; 32617.45272407 ; 32617.45272407 ; 0 ; 100 ; 100 ; 623.926862497384 ; 9.52634507485645 ; 27.9416392634813 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Não Negra ; Não ;  ; 138396.85214476 ; 138396.85214476 ; 138396.85214476 ; 0 ; 100 ; 100 ; 1803.45279156867 ; 12.5454771457598 ; 33.2658199111387 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Não Negra ;  ; Trabalhador doméstico ; 36554.0240783 ; 36554.0240783 ; 36554.0240783 ; 0 ; 100 ; 100 ; 710.254872882846 ; 9.51658697269905 ; 29.4726504057669 ; 
PNADC_012023 ; Ceará ; Mulher ;  ; Não Negra ;  ;  ; 1123760.31349553 ; 463387.87317625 ; 496853.54201998 ; 6.73551982897693 ; 41.2354723343852 ; 44.2134800502506 ; 2238.50620823218 ; 10.8585533602245 ; 35.8412506217708 ; 
PNADC_012023 ; Ceará ; Mulher ;  ;  ; Sim ; Trabalhador doméstico ; 18630.65633767 ; 18630.65633767 ; 18630.65633767 ; 0 ; 100 ; 100 ; 1450.14973610797 ; 9.04541908485934 ; 41.2331881628897 ; 
PNADC_012023 ; Ceará ; Mulher ;  ;  ; Sim ;  ; 395821.60398451 ; 395821.60398451 ; 395821.60398451 ; 0 ; 100 ; 100 ; 1805.25406981357 ; 12.6310112479863 ; 41.517705280366 ; 
PNADC_012023 ; Ceará ; Mulher ;  ;  ; Não ; Trabalhador doméstico ; 172945.28088203 ; 172945.28088203 ; 172945.28088203 ; 0 ; 100 ; 100 ; 599.392672101092 ; 8.9815744721651 ; 27.5841116030061 ; 
PNADC_012023 ; Ceará ; Mulher ;  ;  ; Não ;  ; 480259.35929782 ; 480259.35929782 ; 480259.35929782 ; 0 ; 100 ; 100 ; 1310.13269062338 ; 11.2627128452653 ; 31.8361235002976 ; 
PNADC_012023 ; Ceará ; Mulher ;  ;  ;  ; Trabalhador doméstico ; 191575.9372197 ; 191575.9372197 ; 191575.9372197 ; 0 ; 100 ; 100 ; 682.128336696485 ; 8.98800368539177 ; 28.9114769204056 ; 
PNADC_012023 ; Ceará ; Mulher ;  ;  ;  ;  ; 3952253.33395916 ; 1478327.45718166 ; 1640917.14631098 ; 9.90846426919514 ; 37.4046735435542 ; 41.5185214017441 ; 1720.90164179155 ; 10.2266198434917 ; 34.9811636891887 ; 
PNADC_012023 ; Ceará ;  ;  ; Amarela ; Sim ; Trabalhador doméstico ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; 
PNADC_012023 ; Ceará ;  ;  ; Amarela ; Sim ;  ; 5547.69745175 ; 5547.69745175 ; 5547.69745175 ; 0 ; 100 ; 100 ; 3021.37003974507 ; 12.9175556812828 ; 41.3035027341657 ; 
PNADC_012023 ; Ceará ;  ;  ; Amarela ; Não ; Trabalhador doméstico ; 737.63135325 ; 737.63135325 ; 737.63135325 ; 0 ; 100 ; 100 ; 492.766352647073 ; 9.11775866959462 ; 47.4916098148652 ; 
PNADC_012023 ; Ceará ;  ;  ; Amarela ; Não ;  ; 5312.76644204 ; 5312.76644204 ; 5312.76644204 ; 0 ; 100 ; 100 ; 480.776802088722 ; 10.1856290463499 ; 22.9675606455657 ; 
PNADC_012023 ; Ceará ;  ;  ; Amarela ;  ; Trabalhador doméstico ; 737.63135325 ; 737.63135325 ; 737.63135325 ; 0 ; 100 ; 100 ; 492.766352647073 ; 9.11775866959462 ; 47.4916098148652 ; 
PNADC_012023 ; Ceará ;  ;  ; Amarela ;  ;  ; 33998.034962 ; 14730.93742605 ; 16286.06060249 ; 9.54879890476543 ; 43.328790744862 ; 47.9029468046995 ; 1701.09438724737 ; 9.43844952495128 ; 34.1049400202357 ; 
PNADC_012023 ; Ceará ;  ;  ; Branca ; Sim ; Trabalhador doméstico ; 3755.89266715 ; 3755.89266715 ; 3755.89266715 ; 0 ; 100 ; 100 ; 1442.65447571684 ; 9.22605901355117 ; 41.2358260362275 ; 
PNADC_012023 ; Ceará ;  ;  ; Branca ; Sim ;  ; 254773.33428594 ; 254773.33428594 ; 254773.33428594 ; 0 ; 100 ; 100 ; 2245.97046882759 ; 12.4346652526917 ; 41.6908005644003 ; 
PNADC_012023 ; Ceará ;  ;  ; Branca ; Não ; Trabalhador doméstico ; 32013.05185844 ; 32013.05185844 ; 32013.05185844 ; 0 ; 100 ; 100 ; 615.501439293566 ; 9.15218023332557 ; 26.7988942945996 ; 
PNADC_012023 ; Ceará ;  ;  ; Branca ; Não ;  ; 266489.67608201 ; 266489.67608201 ; 266489.67608201 ; 0 ; 100 ; 100 ; 1844.58531910976 ; 11.890128483327 ; 34.0631182218075 ; 
PNADC_012023 ; Ceará ;  ;  ; Branca ;  ; Trabalhador doméstico ; 35768.94452559 ; 35768.94452559 ; 35768.94452559 ; 0 ; 100 ; 100 ; 702.356057603324 ; 9.16029156363716 ; 28.3148340793403 ; 
PNADC_012023 ; Ceará ;  ;  ; Branca ;  ;  ; 1981169.77857092 ; 954944.25532657 ; 1036379.84599667 ; 7.85769725112558 ; 48.2010308079402 ; 52.3115109672349 ; 2456.11888585577 ; 10.7993655757454 ; 37.7067041360175 ; 
PNADC_012023 ; Ceará ;  ;  ; Indígena ; Sim ; Trabalhador doméstico ; 710.29730389 ; 710.29730389 ; 710.29730389 ; 0 ; 100 ; 100 ; 1268.98219835042 ; 12 ; 52.6517248667351 ; 
PNADC_012023 ; Ceará ;  ;  ; Indígena ; Sim ;  ; 9024.32655416 ; 9024.32655416 ; 9024.32655416 ; 0 ; 100 ; 100 ; 2256.15593789725 ; 12.4142451415875 ; 44.0947522905414 ; 
PNADC_012023 ; Ceará ;  ;  ; Indígena ; Não ; Trabalhador doméstico ; 1996.1706733 ; 1996.1706733 ; 1996.1706733 ; 0 ; 100 ; 100 ; 784.650406492952 ; 10.6709713884372 ; 37.3132095273679 ; 
PNADC_012023 ; Ceará ;  ;  ; Indígena ; Não ;  ; 9875.12287212 ; 9875.12287212 ; 9875.12287212 ; 0 ; 100 ; 100 ; 872.966957971064 ; 10.8073157174373 ; 32.9998375062477 ; 
PNADC_012023 ; Ceará ;  ;  ; Indígena ;  ; Trabalhador doméstico ; 2706.46797719 ; 2706.46797719 ; 2706.46797719 ; 0 ; 100 ; 100 ; 911.760562180719 ; 10.9687186113672 ; 41.3387166396078 ; 
PNADC_012023 ; Ceará ;  ;  ; Indígena ;  ;  ; 60800.09948104 ; 31460.51900597 ; 33701.30354329 ; 6.6489550899468 ; 51.7441900169599 ; 55.4296848704984 ; 1501.58321869495 ; 9.70182513448207 ; 35.7155680087798 ; 
PNADC_012023 ; Ceará ;  ;  ; Parda ; Sim ; Trabalhador doméstico ; 17689.92247615 ; 17689.92247615 ; 17689.92247615 ; 0 ; 100 ; 100 ; 1443.25574481953 ; 8.43596468080154 ; 40.9748921854978 ; 
PNADC_012023 ; Ceará ;  ;  ; Parda ; Sim ;  ; 639095.69001989 ; 639095.69001989 ; 639095.69001989 ; 0 ; 100 ; 100 ; 1839.13379233154 ; 11.6746009484919 ; 42.3757400727445 ; 
PNADC_012023 ; Ceará ;  ;  ; Parda ; Não ; Trabalhador doméstico ; 132876.46905845 ; 132876.46905845 ; 132876.46905845 ; 0 ; 100 ; 100 ; 606.95192656515 ; 8.87826141179277 ; 28.1606893887274 ; 
PNADC_012023 ; Ceará ;  ;  ; Parda ; Não ;  ; 691580.15727027 ; 691580.15727027 ; 691580.15727027 ; 0 ; 100 ; 100 ; 1148.31745667179 ; 10.0923383949607 ; 33.1860522602466 ; 
PNADC_012023 ; Ceará ;  ;  ; Parda ;  ; Trabalhador doméstico ; 150566.3915346 ; 150566.3915346 ; 150566.3915346 ; 0 ; 100 ; 100 ; 705.274692861055 ; 8.8245332888573 ; 29.6662196186688 ; 
PNADC_012023 ; Ceará ;  ;  ; Parda ;  ;  ; 4956923.9493231 ; 2253343.51740495 ; 2514440.92913949 ; 10.3839151164269 ; 45.4585049204287 ; 50.7258322872364 ; 1636.03589862685 ; 9.80654830874502 ; 36.8447294916617 ; 
